Unnamed: 0,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,title,journal,publication_date,labels,x_coord,y_coord
4388,33252565,Repeatability of biometry measured by three devices and its impact on predicted intraocular lens power,"Shetty N, Kaweri L, Koshy A, Shetty R, Nuijts RMMA, Sinha Roy A.",J Cataract Refract Surg. 2021 May 1;47(5):585-592. doi: 10.1097/j.jcrs.0000000000000494.,Shetty N,J Cataract Refract Surg,2021,Repeatability of biometry measured by three devices and its impact on predicted intraocular lens power.,Journal of cataract and refractive surgery,12/1/2020,Not Assigned,5.9518595,2.9080672
6756,32545925,Acute Vision Loss in a Patient with COVID-19,"Selvaraj V, Sacchetti D, Finn A, Dapaah-Afriyie K.",R I Med J (2013). 2020 Jun 10;103(6):37-38.,Selvaraj V,R I Med J (2013),2020,Acute Vision Loss in a Patient with COVID-19.,Rhode Island medical journal (2013),6/18/2020,Not Assigned,6.0960865,2.9038374
4268,33275588,COVID-19 CT Image Synthesis With a Conditional Generative Adversarial Network,"Jiang Y, Chen H, Loew M, Ko H.",IEEE J Biomed Health Inform. 2021 Feb;25(2):441-452. doi: 10.1109/JBHI.2020.3042523. Epub 2021 Feb 5.,Jiang Y,IEEE J Biomed Health Inform,2021,COVID-19 CT Image Synthesis With a Conditional Generative Adversarial Network.,IEEE journal of biomedical and health informatics,12/5/2020,Imaging Techniques,8.642203,2.9006524
6211,32744092,Reproducibility of macular retinal nerve fiber layer and ganglion cell layer thickness measurements in a healthy pediatric population,"Jiménez Santos M, Acebal Montero A, Sáenz-Francés San Baldomero F, Valverde-Megias A, Gómez de Liaño R.",Eur J Ophthalmol. 2020 Aug 1:1120672120947614. doi: 10.1177/1120672120947614. Online ahead of print.,Jiménez Santos M,Eur J Ophthalmol,2020,Reproducibility of macular retinal nerve fiber layer and ganglion cell layer thickness measurements in a healthy pediatric population.,European journal of ophthalmology,8/4/2020,Not Assigned,5.971897,2.897535
1727,33770018,Repeatability of two swept-source optical coherence tomography biometers and one optical low coherence reflectometry biometer,"Fisus AD, Hirnschall ND, Ruiss M, Pilwachs C, Georgiev S, Findl O.",J Cataract Refract Surg. 2021 Mar 5. doi: 10.1097/j.jcrs.0000000000000633. Online ahead of print.,Fisus AD,J Cataract Refract Surg,2021,Repeatability of two swept-source optical coherence tomography biometers and one optical low coherence reflectometry biometer.,Journal of cataract and refractive surgery,3/27/2021,Not Assigned,5.964804,2.8943837
1694,33778966,A Cascade-SEME network for COVID-19 detection in chest c-ray images,"Lv D, Wang Y, Wang S, Zhang Q, Qi W, Li Y, Sun L.",Med Phys. 2021 Mar 29. doi: 10.1002/mp.14711. Online ahead of print.,Lv D,Med Phys,2021,A Cascade-SEME network for COVID-19 detection in chest c-ray images.,Medical physics,3/30/2021,Imaging Techniques,8.649127,2.8936813
5079,33074795,Teleophthalmology in the Era of COVID-19: Characteristics of Early Adopters at a Large Academic Institution,"Aguwa UT, Aguwa CJ, Repka M, Srikumaran U, Woreta F, Singman EL, Jenkins SG, Srikumaran D.",Telemed J E Health. 2020 Oct 16. doi: 10.1089/tmj.2020.0372. Online ahead of print.,Aguwa UT,Telemed J E Health,2020,Teleophthalmology in the Era of COVID-19: Characteristics of Early Adopters at a Large Academic Institution.,Telemedicine journal and e-health : the official journal of the American Telemedicine Association,10/20/2020,Not Assigned,5.986893,2.893655
1354,33831342,A Smart Mobile Application to Monitor Visual Function in Diabetic Retinopathy and Age-Related Macular Degeneration: The CLEAR Study,"Khurana RN, Hoang C, Khanani AM, Steklov N, Singerman LJ.",Am J Ophthalmol. 2021 Apr 5;227:222-230. doi: 10.1016/j.ajo.2021.03.033. Online ahead of print.,Khurana RN,Am J Ophthalmol,2021,A Smart Mobile Application to Monitor Visual Function in Diabetic Retinopathy and Age-Related Macular Degeneration: The CLEAR Study.,American journal of ophthalmology,4/9/2021,Not Assigned,5.9714093,2.889841
7379,32267955,Repeatability of OCT Anterior Surface and Bowman's Layer Curvature and Aberrations in Normal and Keratoconic Eyes,"Matalia H, Chinnappaiah N, Chandapura R, Galiyugavaradhan S, Shetty R, Sinha Roy A.",J Refract Surg. 2020 Apr 1;36(4):247-252. doi: 10.3928/1081597X-20200121-02.,Matalia H,J Refract Surg,2020,Repeatability of OCT Anterior Surface and Bowman's Layer Curvature and Aberrations in Normal and Keratoconic Eyes.,"Journal of refractive surgery (Thorofare, N.J. : 1995)",4/9/2020,Not Assigned,5.9577417,2.8894331
952,33882010,COVID-19 Automatic Diagnosis with Radiographic Imaging: Explainable AttentionTransfer Deep Neural Networks,"Shi W, Tong L, Zhu Y, Wang MD.",IEEE J Biomed Health Inform. 2021 Apr 21;PP. doi: 10.1109/JBHI.2021.3074893. Online ahead of print.,Shi W,IEEE J Biomed Health Inform,2021,COVID-19 Automatic Diagnosis with Radiographic Imaging: Explainable AttentionTransfer Deep Neural Networks.,IEEE journal of biomedical and health informatics,4/22/2021,Imaging Techniques,8.637523,2.8875248
6130,32770696,"Morphometric Optical Imaging of Microporated Nail Tissue: An Investigation of Intermethod Agreement, Reliability, and Technical Limitations","Ortner VK, Holmes J, Haedersdal M, Philipsen PA.",Lasers Surg Med. 2020 Aug 8. doi: 10.1002/lsm.23304. Online ahead of print.,Ortner VK,Lasers Surg Med,2020,"Morphometric Optical Imaging of Microporated Nail Tissue: An Investigation of Intermethod Agreement, Reliability, and Technical Limitations.",Lasers in surgery and medicine,8/10/2020,Not Assigned,5.9554105,2.8861356
6386,32686488,Repeatability of whole-cornea measurements using a new swept-source optical coherence tomographer,"Tañá-Rivero P, Aguilar-Córcoles S, Ruiz-Mesa R, Montés-Micó R.",Eur J Ophthalmol. 2020 Jul 18:1120672120944022. doi: 10.1177/1120672120944022. Online ahead of print.,Tañá-Rivero P,Eur J Ophthalmol,2020,Repeatability of whole-cornea measurements using a new swept-source optical coherence tomographer.,European journal of ophthalmology,7/21/2020,Not Assigned,5.954776,2.8852022
7475,32050237,Repeatability and reproducibility of corneal deformation response parameters of dynamic ultra-high-speed Scheimpflug imaging in keratoconus,"Herber R, Vinciguerra R, Lopes B, Raiskup F, Pillunat LE, Vinciguerra P, Ambrósio R Jr.",J Cataract Refract Surg. 2020 Jan;46(1):86-94. doi: 10.1016/j.jcrs.2019.08.034.,Herber R,J Cataract Refract Surg,2020,Repeatability and reproducibility of corneal deformation response parameters of dynamic ultra-high-speed Scheimpflug imaging in keratoconus.,Journal of cataract and refractive surgery,2/13/2020,Not Assigned,5.9620943,2.884919
4354,33259389,Repeatability and agreement of total corneal and sublayer pachymetry with 2 different algorithms of Fourier-domain optical coherence tomography in myopic and postphotorefractive keratectomy eyes,"Latifi G, Mohammadi SS.",J Cataract Refract Surg. 2020 Dec;46(12):1644-1651. doi: 10.1097/j.jcrs.0000000000000348.,Latifi G,J Cataract Refract Surg,2020,Repeatability and agreement of total corneal and sublayer pachymetry with 2 different algorithms of Fourier-domain optical coherence tomography in myopic and postphotorefractive keratectomy eyes.,Journal of cataract and refractive surgery,12/2/2020,Not Assigned,5.94771,2.8844616
4491,33225734,Implementing the new normal in ophthalmology care beyond COVID-19,"Chandra A, Romano MR, Ting DS, Chao DL.",Eur J Ophthalmol. 2020 Nov 22:1120672120975331. doi: 10.1177/1120672120975331. Online ahead of print.,Chandra A,Eur J Ophthalmol,2020,Implementing the new normal in ophthalmology care beyond COVID-19.,European journal of ophthalmology,11/24/2020,Not Assigned,6.0030975,2.8839965
2271,33689614,Effect of digital device use during COVID-19 on digital eye strain,Alabdulkader B.,Clin Exp Optom. 2021 Feb 22:1-7. doi: 10.1080/08164622.2021.1878843. Online ahead of print.,Alabdulkader B,Clin Exp Optom,2021,Effect of digital device use during COVID-19 on digital eye strain.,Clinical & experimental optometry,3/11/2021,Not Assigned,5.9878583,2.8839252
4729,33156775,A Weakly-Supervised Framework for COVID-19 Classification and Lesion Localization From Chest CT,"Wang X, Deng X, Fu Q, Zhou Q, Feng J, Ma H, Liu W, Zheng C.",IEEE Trans Med Imaging. 2020 Aug;39(8):2615-2625. doi: 10.1109/TMI.2020.2995965.,Wang X,IEEE Trans Med Imaging,2020,A Weakly-Supervised Framework for COVID-19 Classification and Lesion Localization From Chest CT.,IEEE transactions on medical imaging,11/7/2020,Imaging Techniques,8.638528,2.883068
6271,32730210,Prior-Attention Residual Learning for More Discriminative COVID-19 Screening in CT Images,"Wang J, Bao Y, Wen Y, Lu H, Luo H, Xiang Y, Li X, Liu C, Qian D.",IEEE Trans Med Imaging. 2020 Aug;39(8):2572-2583. doi: 10.1109/TMI.2020.2994908.,Wang J,IEEE Trans Med Imaging,2020,Prior-Attention Residual Learning for More Discriminative COVID-19 Screening in CT Images.,IEEE transactions on medical imaging,7/31/2020,Imaging Techniques,8.629418,2.8803058
2010,33735088,"Integration of CNN, CBMIR, and Visualization Techniques for Diagnosis and Quantification of Covid-19 Disease","Mohagheghi S, Alizadeh M, Safavi SM, Foruzan AH, Chen YW.",IEEE J Biomed Health Inform. 2021 Mar 18;PP. doi: 10.1109/JBHI.2021.3067333. Online ahead of print.,Mohagheghi S,IEEE J Biomed Health Inform,2021,"Integration of CNN, CBMIR, and Visualization Techniques for Diagnosis and Quantification of Covid-19 Disease.",IEEE journal of biomedical and health informatics,3/19/2021,Imaging Techniques,8.6319685,2.8794224
4281,33273284,Drive-through Intraocular Pressure Checks During the COVID-19 Pandemic,"Baughman BD, Hansemann BK, Shah MM, Weizer JS.",J Glaucoma. 2021 Mar 1;30(3):223-226. doi: 10.1097/IJG.0000000000001748.,Baughman BD,J Glaucoma,2021,Drive-through Intraocular Pressure Checks During the COVID-19 Pandemic.,Journal of glaucoma,12/5/2020,Not Assigned,5.9813695,2.8767762
4917,33116056,Visual Field Artifacts in Glaucoma With Face Mask Use During the COVID-19 Pandemic,"El-Nimri NW, Moghimi S, Fingeret M, Weinreb RN.",J Glaucoma. 2020 Dec;29(12):1184-1188. doi: 10.1097/IJG.0000000000001706.,El-Nimri NW,J Glaucoma,2020,Visual Field Artifacts in Glaucoma With Face Mask Use During the COVID-19 Pandemic.,Journal of glaucoma,10/30/2020,Not Assigned,5.9610987,2.875825
1843,33760731,Label-Free Segmentation of COVID-19 Lesions in Lung CT,"Yao Q, Xiao L, Liu P, Kevin Zhou S.",IEEE Trans Med Imaging. 2021 Mar 24;PP. doi: 10.1109/TMI.2021.3066161. Online ahead of print.,Yao Q,IEEE Trans Med Imaging,2021,Label-Free Segmentation of COVID-19 Lesions in Lung CT.,IEEE transactions on medical imaging,3/25/2021,Imaging Techniques,8.62688,2.875594
2059,33729944,SODA: Detecting COVID-19 in Chest X-rays with Semi-supervised Open Set Domain Adaptation,"Zhou J, Jing B, Wang Z, Xin H, Tong H.",IEEE/ACM Trans Comput Biol Bioinform. 2021 Mar 17;PP. doi: 10.1109/TCBB.2021.3066331. Online ahead of print.,Zhou J,IEEE/ACM Trans Comput Biol Bioinform,2021,SODA: Detecting COVID-19 in Chest X-rays with Semi-supervised Open Set Domain Adaptation.,IEEE/ACM transactions on computational biology and bioinformatics,3/18/2021,Imaging Techniques,8.623599,2.8747792
3010,33560995,Multiscale Attention Guided Network for COVID-19 Diagnosis Using Chest X-Ray Images,"Li J, Wang Y, Wang S, Wang J, Liu J, Jin Q, Sun L.",IEEE J Biomed Health Inform. 2021 May;25(5):1336-1346. doi: 10.1109/JBHI.2021.3058293. Epub 2021 May 11.,Li J,IEEE J Biomed Health Inform,2021,Multiscale Attention Guided Network for COVID-19 Diagnosis Using Chest X-Ray Images.,IEEE journal of biomedical and health informatics,2/10/2021,Imaging Techniques,8.625462,2.8739278
5971,32826703,Prevention of infection after corneal refractive surgery: a French survey,"Tourabaly M, Knoeri J, Leveziel L, Bouheraoua N, Ameline B, Borderie V.",J Cataract Refract Surg. 2021 Jan 1;47(1):27-32. doi: 10.1097/j.jcrs.0000000000000396.,Tourabaly M,J Cataract Refract Surg,2021,Prevention of infection after corneal refractive surgery: a French survey.,Journal of cataract and refractive surgery,8/23/2020,Not Assigned,6.0103626,2.8733912
5644,32915751,Contrastive Cross-Site Learning With Redesigned Net for COVID-19 CT Classification,"Wang Z, Liu Q, Dou Q.",IEEE J Biomed Health Inform. 2020 Oct;24(10):2806-2813. doi: 10.1109/JBHI.2020.3023246. Epub 2020 Sep 10.,Wang Z,IEEE J Biomed Health Inform,2020,Contrastive Cross-Site Learning With Redesigned Net for COVID-19 CT Classification.,IEEE journal of biomedical and health informatics,9/12/2020,Imaging Techniques,8.621514,2.87317
6269,32730212,Dual-Sampling Attention Network for Diagnosis of COVID-19 From Community Acquired Pneumonia,"Ouyang X, Huo J, Xia L, Shan F, Liu J, Mo Z, Yan F, Ding Z, Yang Q, Song B, Shi F, Yuan H, Wei Y, Cao X, Gao Y, Wu D, Wang Q, Shen D.",IEEE Trans Med Imaging. 2020 Aug;39(8):2595-2605. doi: 10.1109/TMI.2020.2995508.,Ouyang X,IEEE Trans Med Imaging,2020,Dual-Sampling Attention Network for Diagnosis of COVID-19 From Community Acquired Pneumonia.,IEEE transactions on medical imaging,7/31/2020,Imaging Techniques,8.625267,2.8730407
1979,33739926,Lung Lesion Localization of COVID-19 from Chest CT Image: A Novel Weakly Supervised Learning Method,"Yang Z, Zhao L, Wu S, Chen YC.",IEEE J Biomed Health Inform. 2021 Mar 19;PP. doi: 10.1109/JBHI.2021.3067465. Online ahead of print.,Yang Z,IEEE J Biomed Health Inform,2021,Lung Lesion Localization of COVID-19 from Chest CT Image: A Novel Weakly Supervised Learning Method.,IEEE journal of biomedical and health informatics,3/20/2021,Imaging Techniques,8.622383,2.870155
1893,33755565,Mini-COVIDNet: Efficient Light Weight Deep Neural Network for Ultrasound based Point-of-Care Detection of COVID-19,"Awasthi N, Dayal A, Cenkeramaddi LR, Yalavarthy PK.",IEEE Trans Ultrason Ferroelectr Freq Control. 2021 Mar 23;PP. doi: 10.1109/TUFFC.2021.3068190. Online ahead of print.,Awasthi N,IEEE Trans Ultrason Ferroelectr Freq Control,2021,Mini-COVIDNet: Efficient Light Weight Deep Neural Network for Ultrasound based Point-of-Care Detection of COVID-19.,"IEEE transactions on ultrasonics, ferroelectrics, and frequency control",3/24/2021,Imaging Techniques,8.6257305,2.8700795
6268,32730213,Inf-Net: Automatic COVID-19 Lung Infection Segmentation From CT Images,"Fan DP, Zhou T, Ji GP, Zhou Y, Chen G, Fu H, Shen J, Shao L.",IEEE Trans Med Imaging. 2020 Aug;39(8):2626-2637. doi: 10.1109/TMI.2020.2996645.,Fan DP,IEEE Trans Med Imaging,2020,Inf-Net: Automatic COVID-19 Lung Infection Segmentation From CT Images.,IEEE transactions on medical imaging,7/31/2020,Imaging Techniques,8.630618,2.8697746
6267,32730214,"A Rapid, Accurate and Machine-Agnostic Segmentation and Quantification Method for CT-Based COVID-19 Diagnosis","Zhou L, Li Z, Zhou J, Li H, Chen Y, Huang Y, Xie D, Zhao L, Fan M, Hashmi S, Abdelkareem F, Eiada R, Xiao X, Li L, Qiu Z, Gao X.",IEEE Trans Med Imaging. 2020 Aug;39(8):2638-2652. doi: 10.1109/TMI.2020.3001810.,Zhou L,IEEE Trans Med Imaging,2020,"A Rapid, Accurate and Machine-Agnostic Segmentation and Quantification Method for CT-Based COVID-19 Diagnosis.",IEEE transactions on medical imaging,7/31/2020,Imaging Techniques,8.6232605,2.8695655
3440,33449887,Distant Domain Transfer Learning for Medical Imaging,"Niu S, Liu M, Liu Y, Wang J, Song H.",IEEE J Biomed Health Inform. 2021 Jan 15;PP. doi: 10.1109/JBHI.2021.3051470. Online ahead of print.,Niu S,IEEE J Biomed Health Inform,2021,Distant Domain Transfer Learning for Medical Imaging.,IEEE journal of biomedical and health informatics,1/16/2021,Imaging Techniques,8.621562,2.8690057
3523,33428353,The Impacts of Face Mask Use on Standard Automated Perimetry Results in Glaucoma Patients,"Bayram N, Gundogan M, Ozsaygili C, Vural E, Cicek A.",J Glaucoma. 2021 Apr 1;30(4):287-292. doi: 10.1097/IJG.0000000000001786.,Bayram N,J Glaucoma,2021,The Impacts of Face Mask Use on Standard Automated Perimetry Results in Glaucoma Patients.,Journal of glaucoma,1/12/2021,Not Assigned,5.959356,2.8689885
4487,33226787,Mobile Health (mHealth) Viral Diagnostics Enabled with Adaptive Adversarial Learning,"Shokr A, Pacheco LGC, Thirumalaraju P, Kanakasabapathy MK, Gandhi J, Kartik D, Silva FSR, Erdogmus E, Kandula H, Luo S, Yu XG, Chung RT, Li JZ, Kuritzkes DR, Shafiee H.",ACS Nano. 2021 Jan 26;15(1):665-673. doi: 10.1021/acsnano.0c06807. Epub 2020 Nov 23.,Shokr A,ACS Nano,2021,Mobile Health (mHealth) Viral Diagnostics Enabled with Adaptive Adversarial Learning.,ACS nano,11/24/2020,Imaging Techniques,8.601926,2.8680196
6180,32750973,Introducing the GEV Activation Function for Highly Unbalanced Data to Develop COVID-19 Diagnostic Models,"Bridge J, Meng Y, Zhao Y, Du Y, Zhao M, Sun R, Zheng Y.",IEEE J Biomed Health Inform. 2020 Oct;24(10):2776-2786. doi: 10.1109/JBHI.2020.3012383. Epub 2020 Jul 28.,Bridge J,IEEE J Biomed Health Inform,2020,Introducing the GEV Activation Function for Highly Unbalanced Data to Develop COVID-19 Diagnostic Models.,IEEE journal of biomedical and health informatics,8/6/2020,Imaging Techniques,8.627411,2.8671098
1599,33788696,Automated Detection of COVID-19 Cases on Radiographs using Shape-Dependent Fibonacci-p Patterns,"Panetta K, Sanghavi F, Agaian S, Madan N.",IEEE J Biomed Health Inform. 2021 Mar 31;PP. doi: 10.1109/JBHI.2021.3069798. Online ahead of print.,Panetta K,IEEE J Biomed Health Inform,2021,Automated Detection of COVID-19 Cases on Radiographs using Shape-Dependent Fibonacci-p Patterns.,IEEE journal of biomedical and health informatics,4/1/2021,Imaging Techniques,8.623434,2.8657074
2823,33600327,Eliminating Indefiniteness of Clinical Spectrum for Better Screening COVID-19,"Guo G, Liu Z, Zhao S, Guo L, Liu T.",IEEE J Biomed Health Inform. 2021 May;25(5):1347-1357. doi: 10.1109/JBHI.2021.3060035. Epub 2021 May 11.,Guo G,IEEE J Biomed Health Inform,2021,Eliminating Indefiniteness of Clinical Spectrum for Better Screening COVID-19.,IEEE journal of biomedical and health informatics,2/19/2021,Imaging Techniques,8.62773,2.8650095
